courseCode,section,recordTime,quota,enrol,avail,wait
COMP 4901S,L1 (2177),1629941764,60,1,59,0
COMP 4901S,L1 (2177),1629946506,60,2,58,0
COMP 4901S,L1 (2177),1629950105,60,3,57,0
COMP 4901S,L1 (2177),1629952505,60,5,55,0
COMP 4901S,L1 (2177),1629953407,60,4,56,0
COMP 4901S,L1 (2177),1629957007,60,5,55,0
COMP 4901S,L1 (2177),1629968407,60,6,54,0
COMP 4901S,L1 (2177),1629969306,60,7,53,0
COMP 4901S,L1 (2177),1629973807,60,8,52,0
COMP 4901S,L1 (2177),1629974706,60,9,51,0
COMP 4901S,L1 (2177),1629986407,60,8,52,0
COMP 4901S,L1 (2177),1629990006,60,7,53,0
COMP 4901S,L1 (2177),1629997206,60,8,52,0
COMP 4901S,L1 (2177),1630035006,60,9,51,0
COMP 4901S,L1 (2177),1630036807,60,10,50,0
COMP 4901S,L1 (2177),1630041306,60,11,49,0
COMP 4901S,L1 (2177),1630055706,60,12,48,0
COMP 4901S,L1 (2177),1630141207,60,11,49,0
COMP 4901S,L1 (2177),1630224006,60,12,48,0
COMP 4901S,L1 (2177),1630412107,60,13,47,0
COMP 4901S,L1 (2177),1630468807,60,14,46,0
COMP 4901S,L1 (2177),1630530007,60,13,47,0
COMP 4901S,L1 (2177),1630549806,60,14,46,0
COMP 4901S,L1 (2177),1630551606,60,13,47,0
COMP 4901S,L1 (2177),1630565106,60,12,48,0
COMP 4901S,L1 (2177),1630594806,60,13,47,0
COMP 4901S,L1 (2177),1630659607,60,14,46,0
COMP 4901S,L1 (2177),1630747807,60,15,45,0
COMP 4901S,L1 (2177),1630845006,60,14,46,0
COMP 4901S,L1 (2177),1630875607,60,13,47,0
COMP 4901S,L1 (2177),1630906206,60,12,48,0
COMP 4901S,L1 (2177),1630921506,60,13,47,0
COMP 4901S,L1 (2177),1631097007,60,14,46,0
COMP 4901S,L1 (2177),1631176207,60,15,45,0
COMP 4901S,L1 (2177),1631180706,60,14,46,0
COMP 4901S,L1 (2177),1631507407,60,16,44,0
COMP 4901S,L1 (2177),1631623506,60,15,45,0
